"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250301","분당선","선정릉","2954","2864","20250304",""
"20250301","분당선","가천대","5455","5526","20250304",""
"20250301","분당선","태평","10330","9676","20250304",""
"20250301","분당선","모란","15358","15796","20250304",""
"20250301","분당선","야탑","18029","18941","20250304",""
"20250301","분당선","서현","17510","17773","20250304",""
"20250301","분당선","수내","8100","7694","20250304",""
"20250301","분당선","정자","10028","10229","20250304",""
"20250301","분당선","미금","9294","9666","20250304",""
"20250301","분당선","오리","7433","6345","20250304",""
"20250301","분당선","이매","4114","4055","20250304",""
"20250301","분당선","보정","1572","1526","20250304",""
"20250301","분당선","죽전","10083","11244","20250304",""
"20250301","분당선","구성","5093","5493","20250304",""
"20250301","분당선","신갈","3036","3032","20250304",""
"20250301","분당선","기흥","7426","6621","20250304",""
"20250301","분당선","상갈","3800","3671","20250304",""
"20250301","분당선","청명","3241","2960","20250304",""
"20250301","분당선","영통","7404","7201","20250304",""
"20250301","분당선","망포","9552","8598","20250304",""
"20250301","분당선","매탄권선","3788","3561","20250304",""
"20250301","분당선","수원시청","11011","12310","20250304",""
"20250301","분당선","매교","3299","3404","20250304",""
"20250301","서해선","김포공항","2647","4160","20250304",""
"20250301","서해선","원종","4137","4091","20250304",""
"20250301","서해선","부천종합운동장","1792","1531","20250304",""
"20250301","수인선","고색","2899","2878","20250304",""
"20250301","수인선","오목천","3051","2356","20250304",""
"20250301","수인선","어천","1647","1360","20250304",""
"20250301","수인선","야목","329","305","20250304",""
"20250301","수인선","사리","3772","3139","20250304",""
"20250301","수인선","달월","54","52","20250304",""
"20250301","수인선","월곶","2299","2222","20250304",""
"20250301","수인선","소래포구","5132","5141","20250304",""
"20250301","수인선","인천논현","4261","4341","20250304",""
"20250301","수인선","호구포","2533","2345","20250304",""
"20250301","수인선","남동인더스파크","921","897","20250304",""
"20250301","수인선","원인재","3730","3687","20250304",""
"20250301","수인선","연수","4260","4202","20250304",""
"20250301","수인선","송도","2097","1953","20250304",""
"20250301","수인선","인하대","4897","4416","20250304",""
"20250301","수인선","숭의","3971","3776","20250304",""
"20250301","수인선","신포","1829","1787","20250304",""
"20250301","수인선","인천","1651","2726","20250304",""
"20250301","신림선","샛강","1197","1731","20250304",""
"20250301","신림선","대방","2559","1665","20250304",""
"20250301","신림선","서울지방병무청","2205","2318","20250304",""
"20250301","신림선","보라매","3030","2592","20250304",""
"20250301","신림선","보라매공원","1304","1372","20250304",""
"20250301","신림선","보라매병원","3250","3212","20250304",""
"20250301","신림선","당곡","3367","3050","20250304",""
"20250301","신림선","신림","1765","1974","20250304",""
"20250301","신림선","서원","2692","2248","20250304",""
"20250301","신림선","서울대벤처타운","8303","6914","20250304",""
"20250301","신림선","관악산(서울대)","2860","3141","20250304",""
"20250301","안산선","산본","13343","13976","20250304",""
"20250301","안산선","대야미","4047","3433","20250304",""
"20250301","안산선","반월","3545","3376","20250304",""
"20250301","안산선","상록수","12445","12479","20250304",""
"20250301","안산선","한대앞","7565","7509","20250304",""
"20250301","안산선","중앙","16605","17587","20250304",""
"20250301","안산선","고잔","7196","7239","20250304",""
"20250301","안산선","초지","3989","3846","20250304",""
"20250301","안산선","안산","11012","12170","20250304",""
"20250301","안산선","신길온천","1882","1777","20250304",""
"20250301","안산선","정왕","7540","7493","20250304",""
"20250301","안산선","오이도","7251","7531","20250304",""
"20250301","안산선","수리산","2860","2367","20250304",""
"20250301","우이신설선","북한산우이","3629","3596","20250304",""
"20250301","우이신설선","솔밭공원","2054","1941","20250304",""
"20250301","우이신설선","4.19민주묘지","2613","2295","20250304",""
"20250301","우이신설선","가오리","3265","3119","20250304",""
"20250301","우이신설선","북한산보국문","5170","4617","20250304",""
"20250301","우이신설선","정릉","3978","3190","20250304",""
"20250301","우이신설선","성신여대입구(돈암)","3048","3557","20250304",""
"20250301","우이신설선","보문","1291","1305","20250304",""
"20250301","우이신설선","신설동","1775","1626","20250304",""
"20250301","일산선","원흥","8249","7704","20250304",""
"20250301","일산선","삼송","15711","15200","20250304",""
"20250301","일산선","원당","9227","8720","20250304",""
"20250301","일산선","화정","13779","14409","20250304",""
"20250301","일산선","대곡","7877","7910","20250304",""
"20250301","일산선","백석","8098","8408","20250304",""
"20250301","일산선","마두","5556","5589","20250304",""
"20250301","일산선","정발산","6247","6647","20250304",""
"20250301","일산선","주엽","7985","7871","20250304",""
"20250301","일산선","대화","8694","7759","20250304",""
"20250301","장항선","봉명","785","786","20250304",""
"20250301","장항선","쌍용(나사렛대)","1936","1968","20250304",""
"20250301","장항선","아산","4107","3770","20250304",""
"20250302","9호선","증미","2912","2835","20250305",""
"20250302","중앙선","도농","5049","4965","20250305",""
"20250302","중앙선","양정","287","267","20250305",""
"20250302","중앙선","덕소","3333","3435","20250305",""
"20250302","중앙선","도심","1289","1088","20250305",""
"20250302","중앙선","팔당","801","809","20250305",""
"20250302","중앙선","운길산","613","604","20250305",""
"20250302","중앙선","양수","1424","1316","20250305",""
"20250302","중앙선","신원","204","175","20250305",""
"20250302","중앙선","국수","517","474","20250305",""
"20250302","중앙선","아신","351","338","20250305",""
"20250302","중앙선","오빈","197","196","20250305",""
"20250302","중앙선","양평","2190","2162","20250305",""
"20250302","중앙선","원덕","256","242","20250305",""
"20250302","중앙선","용문","1569","1471","20250305",""
"20250302","중앙선","지평","49","43","20250305",""
"20250302","1호선","서울역","50811","47513","20250305",""
"20250302","1호선","시청","11626","11194","20250305",""
"20250302","1호선","종각","16430","15284","20250305",""
"20250302","1호선","종로3가","16119","15480","20250305",""
"20250302","1호선","종로5가","13835","12449","20250305",""
"20250302","1호선","동대문","11320","12084","20250305",""
"20250302","1호선","신설동","8767","8761","20250305",""
"20250302","1호선","제기동","11393","11902","20250305",""
"20250302","1호선","청량리(서울시립대입구)","16479","16489","20250305",""
"20250302","1호선","동묘앞","12689","12941","20250305",""
"20250302","2호선","시청","9029","6952","20250305",""
"20250302","2호선","을지로입구","26000","25207","20250305",""
"20250302","2호선","을지로3가","13522","13498","20250305",""
"20250302","2호선","을지로4가","6155","6203","20250305",""
"20250302","2호선","동대문역사문화공원(DDP)","12064","14375","20250305",""
"20250302","2호선","신당","9872","10561","20250305",""
"20250302","2호선","상왕십리","8134","8047","20250305",""
"20250302","2호선","왕십리(성동구청)","10274","10510","20250305",""
"20250302","2호선","한양대","3053","3196","20250305",""
"20250302","2호선","뚝섬","13551","13540","20250305",""
"20250302","2호선","성수","33308","35313","20250305",""
"20250302","2호선","건대입구","30282","32279","20250305",""
"20250302","2호선","구의(광진구청)","13530","13175","20250305",""
"20250302","2호선","강변(동서울터미널)","21345","19857","20250305",""
"20250302","2호선","잠실나루","5551","5656","20250305",""
"20250302","2호선","잠실(송파구청)","66603","62419","20250305",""
"20250302","2호선","잠실새내","13882","14473","20250305",""
"20250302","2호선","종합운동장","6613","7053","20250305",""
"20250302","2호선","삼성(무역센터)","35278","31893","20250305",""
"20250302","2호선","선릉","16982","14976","20250305",""
"20250302","2호선","역삼","13171","14138","20250305",""
"20250302","2호선","강남","36674","36185","20250305",""
"20250302","2호선","교대(법원.검찰청)","10692","12424","20250305",""
"20250302","2호선","서초","15275","14362","20250305",""
"20250302","2호선","방배","7271","7429","20250305",""
"20250302","2호선","사당","26093","27671","20250305",""
"20250302","2호선","낙성대(강감찬)","17207","16505","20250305",""
"20250302","2호선","서울대입구(관악구청)","28336","27913","20250305",""
"20250302","2호선","봉천","14317","13611","20250305",""
"20250302","2호선","신림","37694","36985","20250305",""
"20250302","2호선","신대방","16302","15690","20250305",""
"20250302","2호선","구로디지털단지","28206","27605","20250305",""
"20250302","2호선","대림(구로구청)","16725","17112","20250305",""
"20250302","2호선","신도림","33278","32812","20250305",""
"20250302","2호선","문래","10744","11669","20250305",""
"20250302","2호선","영등포구청","10137","10594","20250305",""
"20250302","2호선","당산","8890","9577","20250305",""
"20250302","2호선","합정","24110","27083","20250305",""
"20250302","2호선","홍대입구","72644","75333","20250305",""
"20250302","2호선","신촌","27487","26894","20250305",""
"20250302","2호선","이대","9580","10363","20250305",""
"20250302","2호선","아현","6240","6053","20250305",""
"20250302","2호선","충정로(경기대입구)","4173","4711","20250305",""
"20250302","2호선","용답","1914","1853","20250305",""
"20250302","2호선","신답","824","872","20250305",""
"20250302","2호선","신설동","3862","3424","20250305",""
"20250302","2호선","도림천","560","633","20250305",""
"20250302","2호선","양천구청","3569","3670","20250305",""
"20250302","2호선","신정네거리","5680","5800","20250305",""
"20250302","2호선","용두(동대문구청)","1487","1594","20250305",""
"20250302","3호선","지축","4536","4280","20250305",""
"20250302","3호선","구파발","12796","13074","20250305",""
"20250302","3호선","연신내","22966","22137","20250305",""
"20250302","3호선","불광","10881","11716","20250305",""
"20250302","3호선","녹번","7819","7181","20250305",""
"20250302","3호선","홍제","10473","10203","20250305",""
"20250302","3호선","무악재","2187","2365","20250305",""
